order_id,customer_id,order_date,order_status,payment_method,total_amount
1669,1610,2025-02-16,Delivered,COD,251585
1670,1976,2025-06-27,Cancelled,UPI,154561
1671,1323,2025-10-14,Returned,Credit Card,68725
1672,1658,2024-07-26,Returned,UPI,103197
1673,446,2025-10-18,Shipped,NetBanking,314536
1674,970,2025-10-25,Delivered,COD,187595
1675,1755,2025-08-26,Returned,UPI,154596
1676,1598,2025-11-07,Shipped,COD,50920
1677,1439,2024-08-26,Cancelled,UPI,122119
1678,1925,2024-09-29,Returned,UPI,145140
1679,1850,2025-08-16,Returned,COD,113571
1680,146,2024-03-11,Delivered,COD,240756
1681,47,2025-05-22,Delivered,UPI,184155
1682,981,2025-10-02,Delivered,UPI,335677
1683,1042,2024-12-09,Returned,NetBanking,207321
1684,1332,2024-05-06,Delivered,Credit Card,338483
1685,1408,2024-05-08,Returned,COD,186193
1686,1120,2024-08-16,Returned,Credit Card,79614
1687,1093,2025-06-26,Delivered,Credit Card,343318
1688,1408,2024-05-12,Shipped,NetBanking,395688
1689,1308,2025-08-26,Returned,COD,41156
1690,101,2024-08-17,Returned,NetBanking,285180
1691,1918,2025-07-31,Shipped,COD,124837
1692,1132,2025-02-19,Delivered,COD,91599
1693,1402,2024-07-05,Returned,Credit Card,209363
1694,659,2025-04-10,Shipped,COD,134660
1695,1149,2026-01-16,Delivered,COD,89868
1696,1009,2025-05-09,Delivered,Credit Card,108301
1697,1706,2025-11-25,Delivered,Credit Card,390911
1698,1800,2025-04-01,Shipped,UPI,57570
1699,1626,2025-08-28,Cancelled,Credit Card,211113
1700,586,2025-02-06,Cancelled,NetBanking,67212
1701,1286,2026-01-16,Shipped,NetBanking,74843
1702,1485,2024-05-24,Cancelled,COD,432016
1703,796,2024-12-12,Delivered,NetBanking,44500
1704,777,2025-12-02,Delivered,UPI,282882
1705,138,2024-04-12,Returned,NetBanking,426580
1706,864,2024-10-27,Returned,Credit Card,290728
1707,1540,2025-08-29,Delivered,COD,127269
1708,744,2025-01-26,Delivered,UPI,223606
1709,1545,2024-11-18,Cancelled,NetBanking,294275
1710,957,2025-04-11,Cancelled,Credit Card,76374
1711,417,2024-09-27,Cancelled,COD,2916
1712,1107,2024-04-05,Returned,UPI,24025
1713,1783,2025-10-26,Cancelled,UPI,197056
1714,1757,2026-01-12,Shipped,NetBanking,186458
1715,204,2026-02-14,Shipped,COD,76311
1716,1204,2025-07-02,Cancelled,COD,334952
1717,1455,2024-08-23,Cancelled,UPI,116236
1718,1851,2025-04-21,Delivered,NetBanking,306499
1719,1829,2024-09-10,Cancelled,UPI,133734
1720,1902,2024-10-09,Shipped,Credit Card,90529
1721,1939,2025-07-27,Delivered,Credit Card,434180
1722,1249,2024-04-27,Delivered,COD,367651
1723,769,2025-12-24,Delivered,Credit Card,490266
1724,1252,2025-11-21,Delivered,Credit Card,299698
1725,1977,2025-05-24,Cancelled,Credit Card,214609
1726,815,2025-02-14,Delivered,UPI,258114
1727,477,2025-03-20,Cancelled,COD,158658
1728,557,2025-10-10,Delivered,Credit Card,232740
1729,765,2025-12-02,Delivered,COD,271394
1730,1097,2024-10-10,Cancelled,UPI,85236
1731,890,2024-11-13,Returned,COD,418252
1732,357,2025-06-08,Returned,Credit Card,96700
1733,117,2024-12-29,Delivered,COD,368934
1734,1209,2024-12-13,Delivered,NetBanking,242389
1735,225,2024-11-23,Delivered,Credit Card,372931
1736,192,2024-03-24,Delivered,NetBanking,337857
1737,1382,2025-09-23,Returned,UPI,62988
1738,1568,2025-11-24,Shipped,Credit Card,183285
1739,1382,2024-06-30,Cancelled,NetBanking,93028
1740,1362,2025-07-09,Cancelled,NetBanking,80456
1741,311,2024-09-06,Shipped,COD,119150
1742,1553,2025-03-14,Cancelled,UPI,321837
1743,1171,2024-03-26,Cancelled,UPI,261138
1744,1389,2024-09-18,Shipped,COD,167457
1745,503,2025-06-18,Shipped,UPI,216493
1746,260,2025-07-01,Shipped,COD,109344
1747,47,2024-04-02,Returned,UPI,224813
1748,111,2025-06-02,Cancelled,COD,46712
1749,144,2026-01-20,Cancelled,NetBanking,325052
1750,126,2025-06-15,Returned,NetBanking,226333
1751,1934,2025-04-12,Shipped,COD,73557
1752,1645,2025-09-04,Returned,NetBanking,356409
1753,850,2025-11-29,Returned,UPI,137602
1754,396,2024-07-23,Cancelled,Credit Card,319477
1755,1627,2025-12-10,Shipped,Credit Card,246728
1756,447,2025-08-11,Returned,NetBanking,10690
1757,59,2024-06-23,Returned,COD,275935
1758,1969,2025-09-22,Cancelled,UPI,77916
1759,1952,2026-02-21,Delivered,UPI,90445
1760,701,2024-11-30,Returned,Credit Card,50481
1761,1909,2025-11-08,Returned,Credit Card,152559
1762,272,2025-05-04,Delivered,UPI,227077
1763,1573,2025-11-07,Shipped,UPI,143696
1764,1719,2025-04-27,Returned,UPI,301633
1765,634,2025-12-03,Delivered,Credit Card,234892
1766,1160,2024-06-03,Cancelled,NetBanking,150178
1767,1050,2024-08-16,Delivered,COD,166081
1768,1351,2025-04-13,Delivered,Credit Card,108497
1769,1363,2024-07-28,Returned,NetBanking,98175
1770,781,2025-06-07,Returned,Credit Card,244565
1771,527,2025-06-01,Returned,NetBanking,354169
1772,1519,2024-10-04,Shipped,COD,134429
1773,955,2025-11-29,Cancelled,UPI,163386
1774,1620,2025-06-23,Shipped,NetBanking,218031
1775,1712,2024-12-09,Returned,Credit Card,110045
1776,77,2025-07-26,Delivered,Credit Card,145511
1777,250,2025-08-27,Returned,NetBanking,36962
1778,1429,2024-03-21,Cancelled,Credit Card,13924
1779,1940,2024-05-23,Cancelled,NetBanking,46730
1780,850,2024-07-20,Delivered,Credit Card,494430
1781,1527,2026-01-05,Returned,COD,314308
1782,1272,2024-09-08,Delivered,Credit Card,247843
1783,773,2024-03-03,Returned,COD,14187
1784,1231,2025-08-06,Shipped,UPI,55226
1785,1305,2025-04-30,Cancelled,Credit Card,424930
1786,83,2025-12-26,Cancelled,Credit Card,98714
1787,888,2025-07-29,Shipped,UPI,331683
1788,176,2025-11-30,Shipped,UPI,186584
1789,760,2025-05-01,Cancelled,UPI,269144
1790,378,2025-04-06,Cancelled,COD,454222
1791,1052,2024-12-12,Delivered,NetBanking,106365
1792,1212,2025-05-26,Cancelled,COD,2273
1793,438,2024-11-06,Cancelled,UPI,127680
1794,767,2025-05-27,Delivered,NetBanking,51463
1795,1507,2026-02-05,Cancelled,UPI,229416
1796,1822,2024-04-26,Cancelled,COD,356700
1797,1506,2024-11-25,Returned,COD,308378
1798,734,2025-07-22,Shipped,UPI,230180
1799,1651,2025-12-31,Cancelled,UPI,484728
1800,1811,2024-04-23,Cancelled,NetBanking,207184
1801,68,2025-09-14,Shipped,COD,163985
1802,1336,2026-01-09,Cancelled,NetBanking,110965
1803,936,2024-07-26,Cancelled,Credit Card,231552
1804,18,2025-03-09,Cancelled,COD,90682
1805,309,2025-10-08,Returned,NetBanking,244356
1806,1758,2026-01-19,Shipped,UPI,289931
1807,1555,2024-11-12,Delivered,UPI,113726
1808,1112,2025-12-01,Cancelled,COD,317388
1809,1884,2025-08-22,Cancelled,NetBanking,239654
1810,1612,2024-09-06,Shipped,Credit Card,73273
1811,1159,2025-01-06,Shipped,COD,109540
1812,430,2024-04-02,Shipped,UPI,317508
1813,1221,2024-05-16,Cancelled,Credit Card,79454
1814,1583,2024-07-24,Delivered,UPI,281672
1815,858,2026-02-03,Shipped,NetBanking,208946
1816,1452,2024-04-09,Shipped,Credit Card,326668
1817,1965,2025-11-29,Cancelled,Credit Card,141917
1818,445,2024-07-14,Delivered,NetBanking,130340
1819,1322,2025-02-07,Cancelled,COD,146769
1820,464,2024-08-28,Delivered,NetBanking,346548
1821,960,2025-12-19,Delivered,Credit Card,411296
1822,1589,2024-05-06,Cancelled,UPI,49357
1823,708,2024-10-25,Delivered,Credit Card,18326
1824,440,2025-08-15,Returned,COD,468408
1825,198,2024-04-25,Shipped,Credit Card,301391
1826,1664,2025-01-23,Cancelled,Credit Card,207881
1827,1190,2024-04-08,Shipped,NetBanking,79506
1828,506,2024-05-01,Delivered,UPI,228236
1829,1135,2024-05-15,Delivered,UPI,471605
1830,1463,2025-12-25,Shipped,NetBanking,100050
1831,38,2025-08-11,Delivered,UPI,25231
1832,1069,2024-11-17,Cancelled,UPI,108076
1833,866,2025-10-23,Delivered,Credit Card,247501
1834,738,2024-11-19,Cancelled,COD,138176
1835,1809,2024-06-14,Cancelled,Credit Card,185764
1836,810,2025-01-25,Returned,NetBanking,225470
1837,1600,2025-12-11,Returned,COD,235302
1838,1435,2025-01-06,Shipped,Credit Card,79614
1839,868,2025-01-02,Shipped,UPI,123725
1840,1667,2024-03-04,Returned,NetBanking,304778
1841,1343,2025-02-01,Cancelled,UPI,326595
1842,829,2025-10-30,Shipped,COD,216270
1843,1865,2024-10-16,Delivered,NetBanking,398761
1844,1155,2025-11-11,Returned,UPI,190077
1845,691,2024-05-01,Returned,Credit Card,213889
1846,1597,2024-11-10,Returned,NetBanking,228470
1847,343,2024-03-19,Cancelled,Credit Card,96266
1848,987,2024-03-19,Delivered,NetBanking,167177
1849,10,2024-06-23,Returned,Credit Card,165795
1850,1880,2025-07-30,Shipped,COD,340965
1851,1422,2024-06-23,Shipped,Credit Card,76738
1852,171,2025-05-15,Delivered,UPI,336452
1853,452,2025-10-19,Returned,COD,190493
1854,491,2024-11-10,Returned,Credit Card,34653
1855,559,2024-10-25,Shipped,COD,209862
1856,1462,2026-02-14,Delivered,COD,297713
1857,117,2025-10-15,Returned,COD,520658
1858,896,2024-08-08,Returned,NetBanking,301106
1859,1229,2025-09-14,Cancelled,Credit Card,192986
1860,1167,2026-02-08,Returned,COD,187137
1861,870,2024-10-18,Delivered,UPI,190013
1862,254,2024-09-08,Delivered,Credit Card,284311
1863,1053,2025-07-16,Cancelled,UPI,84901
1864,1420,2025-07-17,Shipped,COD,316968
1865,1632,2025-10-26,Cancelled,UPI,63399
1866,1157,2025-06-01,Delivered,Credit Card,70198
1867,910,2025-05-07,Cancelled,COD,50571
1868,1644,2025-11-26,Returned,UPI,111850
1869,235,2025-06-08,Shipped,NetBanking,257700
1870,1397,2025-07-17,Shipped,Credit Card,18788
1871,1812,2024-03-22,Delivered,Credit Card,297966
1872,409,2024-09-07,Shipped,UPI,76678
1873,1581,2026-02-16,Cancelled,NetBanking,55697
1874,979,2025-05-23,Delivered,UPI,275321
1875,815,2025-03-23,Returned,Credit Card,197417
1876,1967,2024-08-11,Shipped,COD,146011
1877,618,2024-10-11,Shipped,UPI,188424
1878,1974,2025-05-20,Returned,NetBanking,86588
1879,25,2025-05-05,Returned,UPI,382379
1880,324,2025-01-31,Returned,Credit Card,46572
1881,354,2024-12-07,Returned,UPI,192428
1882,1608,2024-11-16,Delivered,UPI,119886
1883,1502,2024-07-29,Cancelled,COD,212850
1884,1296,2025-06-07,Delivered,UPI,64890
1885,327,2025-02-03,Cancelled,UPI,121946
1886,36,2024-09-24,Delivered,NetBanking,140340
1887,860,2024-06-16,Returned,COD,110311
1888,300,2025-11-02,Returned,UPI,375990
1889,1870,2025-08-28,Delivered,UPI,401087
1890,893,2025-02-27,Shipped,Credit Card,179200
1891,1742,2024-03-19,Shipped,UPI,124068
1892,1039,2025-10-08,Shipped,Credit Card,313623
1893,514,2025-11-11,Cancelled,UPI,132025
1894,1541,2025-12-26,Cancelled,NetBanking,388487
1895,1064,2024-12-10,Shipped,UPI,237967
1896,664,2025-03-07,Returned,COD,301046
1897,1721,2025-07-28,Returned,Credit Card,326110
1898,1039,2025-07-28,Returned,COD,140252
1899,864,2024-10-20,Delivered,Credit Card,255640
1900,1023,2026-01-22,Shipped,NetBanking,388601
1901,215,2025-05-25,Shipped,UPI,185964
1902,373,2025-11-24,Delivered,Credit Card,93270
1903,1254,2024-11-20,Delivered,NetBanking,47373
1904,252,2025-01-03,Cancelled,UPI,77409
1905,1433,2025-05-06,Shipped,UPI,43487
1906,622,2024-09-03,Cancelled,COD,174501
1907,1669,2024-04-04,Delivered,Credit Card,245501
1908,702,2024-07-22,Delivered,COD,378472
1909,1469,2024-09-21,Returned,Credit Card,7171
1910,821,2024-08-02,Cancelled,UPI,52559
1911,25,2025-09-07,Cancelled,COD,47917
1912,1067,2025-03-26,Delivered,NetBanking,120779
1913,2,2025-03-11,Delivered,UPI,288878
1914,397,2026-02-16,Returned,Credit Card,40574
1915,1874,2024-04-13,Delivered,UPI,295332
1916,1015,2024-09-19,Shipped,NetBanking,3368
1917,1673,2024-12-28,Returned,Credit Card,292471
1918,918,2024-05-06,Returned,Credit Card,63267
1919,1925,2024-12-28,Cancelled,COD,96728
1920,475,2026-01-29,Cancelled,NetBanking,174927
1921,1168,2024-09-02,Delivered,UPI,421849
1922,835,2025-07-16,Shipped,COD,219815
1923,1209,2025-08-13,Cancelled,COD,260687
1924,178,2024-10-06,Delivered,NetBanking,127262
1925,729,2024-04-28,Delivered,COD,25218
1926,1620,2024-06-28,Returned,Credit Card,287539
1927,170,2025-07-22,Returned,UPI,229867
1928,111,2024-04-18,Delivered,NetBanking,134524
1929,147,2026-01-11,Delivered,UPI,158920
1930,1820,2024-06-14,Cancelled,UPI,232282
1931,1532,2024-09-10,Cancelled,COD,337614
1932,1054,2024-06-15,Returned,NetBanking,207462
1933,91,2025-02-19,Returned,NetBanking,245358
1934,1582,2024-07-15,Delivered,UPI,88516
1935,479,2024-04-03,Shipped,UPI,175974
1936,1008,2025-09-19,Delivered,Credit Card,115622
1937,400,2025-09-07,Shipped,COD,154818
1938,1347,2024-03-29,Delivered,COD,40062
1939,1815,2024-10-18,Shipped,Credit Card,125532
1940,755,2025-10-19,Delivered,Credit Card,84010
1941,1738,2024-11-20,Cancelled,COD,344878
1942,1592,2024-09-22,Cancelled,Credit Card,252546
1943,1256,2024-03-18,Returned,COD,46862
1944,1185,2024-10-26,Returned,NetBanking,390863
1945,1293,2025-02-16,Returned,UPI,383756
1946,1706,2024-11-09,Cancelled,Credit Card,85075
1947,1906,2025-02-06,Shipped,Credit Card,501819
1948,1703,2026-01-20,Cancelled,Credit Card,62640
1949,748,2024-07-19,Cancelled,NetBanking,166822
1950,1344,2025-02-18,Returned,Credit Card,115092
1951,683,2025-02-17,Cancelled,NetBanking,148830
1952,1513,2024-09-27,Returned,COD,120925
1953,1397,2024-06-18,Returned,COD,98059
1954,947,2024-03-02,Delivered,COD,376060
1955,1067,2024-04-08,Cancelled,UPI,77970
1956,183,2025-01-17,Delivered,NetBanking,432558
1957,740,2024-05-30,Returned,COD,216023
1958,1753,2025-08-31,Delivered,NetBanking,218663
1959,736,2025-09-14,Shipped,Credit Card,48056
1960,681,2024-04-07,Returned,NetBanking,86803
1961,1880,2025-07-28,Returned,COD,168728
1962,103,2025-12-26,Shipped,NetBanking,306704
1963,1024,2025-05-23,Cancelled,UPI,182698
1964,1242,2024-07-01,Cancelled,Credit Card,53276
1965,317,2025-12-18,Shipped,UPI,81041
1966,1654,2025-08-24,Cancelled,UPI,36875
1967,1370,2025-07-19,Returned,Credit Card,133088
1968,40,2025-07-30,Delivered,COD,95301
1969,1400,2024-12-25,Returned,COD,259635
1970,1159,2024-04-16,Cancelled,COD,167974
1971,731,2025-12-27,Delivered,UPI,193733
1972,1782,2025-08-15,Cancelled,Credit Card,168606
1973,1723,2025-12-27,Shipped,Credit Card,404740
1974,413,2024-12-25,Shipped,Credit Card,297727
1975,1478,2025-05-04,Returned,NetBanking,150206
1976,1462,2025-09-24,Returned,COD,228270
1977,1554,2024-12-01,Returned,UPI,484512
1978,359,2025-02-12,Returned,Credit Card,50541
1979,598,2024-12-30,Shipped,COD,175106
1980,4,2025-09-16,Delivered,UPI,196706
1981,910,2025-05-07,Shipped,NetBanking,159660
1982,876,2024-11-29,Returned,UPI,12195
1983,1095,2025-01-14,Delivered,COD,334877
1984,423,2026-02-03,Delivered,UPI,231237
1985,630,2025-08-05,Shipped,COD,200699
1986,254,2025-08-10,Delivered,NetBanking,272347
1987,534,2025-12-23,Shipped,UPI,441960
1988,1674,2025-12-14,Returned,Credit Card,367443
1989,1902,2024-08-05,Returned,COD,246036
1990,717,2024-04-07,Cancelled,NetBanking,284269
1991,1427,2025-03-23,Shipped,COD,55932
1992,236,2024-06-22,Shipped,UPI,95590
1993,1707,2024-12-17,Cancelled,UPI,297752
1994,1679,2025-09-06,Cancelled,NetBanking,32421
1995,559,2024-04-01,Shipped,COD,197978
1996,326,2025-10-27,Delivered,NetBanking,203458
1997,1436,2025-12-11,Returned,UPI,110801
1998,1892,2024-05-24,Cancelled,Credit Card,243982
1999,505,2025-06-15,Cancelled,COD,419992
2000,1616,2024-05-24,Delivered,UPI,155061
2001,605,2025-10-18,Delivered,COD,117673
2002,1250,2025-07-11,Cancelled,UPI,275354
2003,1209,2025-11-23,Shipped,NetBanking,220594
2004,1100,2025-11-12,Cancelled,COD,116504
2005,325,2024-02-29,Delivered,Credit Card,149288
2006,1761,2025-08-21,Shipped,COD,126051
2007,593,2025-10-19,Returned,NetBanking,87748
2008,1402,2025-01-31,Returned,COD,318809
2009,209,2024-07-16,Delivered,NetBanking,62104
2010,1164,2025-09-19,Cancelled,COD,11391
2011,1835,2024-09-25,Cancelled,NetBanking,134762
2012,265,2024-09-27,Returned,Credit Card,345494
2013,1787,2024-10-01,Cancelled,Credit Card,209952
2014,276,2025-06-02,Returned,Credit Card,168811
2015,1372,2026-02-03,Shipped,NetBanking,69922
2016,1412,2024-12-20,Delivered,UPI,102820
2017,438,2025-03-13,Cancelled,NetBanking,262081
2018,1809,2025-10-04,Returned,NetBanking,329852
2019,463,2025-05-24,Shipped,NetBanking,65852
2020,1420,2025-01-17,Returned,UPI,115708
2021,748,2025-06-18,Returned,NetBanking,228579
2022,435,2025-05-14,Returned,COD,47648
2023,834,2026-01-25,Cancelled,NetBanking,629938
2024,1490,2025-12-21,Cancelled,COD,135342
2025,622,2025-07-03,Delivered,COD,227981
2026,743,2025-02-17,Returned,COD,143696
2027,389,2024-05-14,Returned,NetBanking,80442
2028,233,2024-03-05,Cancelled,UPI,333308
2029,710,2025-12-01,Cancelled,NetBanking,120229
2030,1225,2025-07-18,Shipped,Credit Card,53790
2031,1993,2025-06-03,Returned,COD,393819
2032,126,2024-07-27,Returned,NetBanking,25698
2033,1597,2025-06-21,Returned,Credit Card,172715
2034,351,2024-08-10,Cancelled,Credit Card,227428
2035,1546,2024-08-27,Cancelled,UPI,52773
2036,479,2025-10-10,Cancelled,UPI,348092
2037,1746,2025-03-28,Cancelled,Credit Card,128057
2038,1553,2025-02-16,Returned,COD,6132
2039,156,2025-02-26,Shipped,NetBanking,147852
2040,1504,2025-05-25,Cancelled,NetBanking,219616
2041,778,2024-11-13,Returned,COD,353708
2042,1024,2026-02-17,Cancelled,NetBanking,76544
2043,1747,2024-06-29,Delivered,COD,309240
2044,612,2025-06-14,Delivered,UPI,373175
2045,1007,2024-04-01,Delivered,Credit Card,144199
2046,1405,2026-01-18,Cancelled,UPI,142241
2047,428,2024-05-28,Cancelled,COD,334921
2048,226,2025-09-25,Delivered,Credit Card,58932
2049,1641,2024-12-04,Cancelled,NetBanking,315240
2050,449,2026-01-12,Returned,NetBanking,71873
2051,483,2025-04-25,Cancelled,Credit Card,324705
2052,1906,2024-09-08,Returned,NetBanking,81346
2053,974,2025-12-29,Cancelled,COD,271322
2054,147,2026-02-10,Delivered,COD,58022
2055,1657,2025-03-06,Delivered,NetBanking,375182
2056,1801,2025-08-31,Cancelled,Credit Card,362480
2057,772,2025-09-23,Shipped,Credit Card,345804
2058,504,2025-03-15,Shipped,COD,466929
2059,1580,2025-07-22,Cancelled,Credit Card,530214
2060,967,2024-03-25,Cancelled,Credit Card,178881
2061,371,2025-12-24,Delivered,Credit Card,51802
2062,911,2024-05-29,Shipped,COD,313396
2063,1862,2025-08-03,Delivered,COD,278244
2064,872,2026-01-16,Cancelled,COD,629430
2065,559,2024-11-26,Delivered,UPI,235694
2066,1228,2024-11-11,Shipped,NetBanking,279559
2067,1175,2025-02-22,Shipped,UPI,84245
2068,1353,2024-09-25,Shipped,Credit Card,95032
2069,1645,2025-03-24,Delivered,Credit Card,48866
2070,1031,2024-03-05,Shipped,Credit Card,280447
2071,673,2025-08-17,Shipped,NetBanking,210641
2072,1627,2025-05-26,Shipped,NetBanking,259112
2073,1179,2026-02-03,Cancelled,NetBanking,68146
2074,95,2025-12-05,Shipped,Credit Card,79421
2075,1733,2025-11-22,Delivered,Credit Card,38120
2076,61,2024-05-04,Cancelled,COD,19407
2077,906,2024-11-18,Delivered,COD,121708
2078,1577,2024-07-30,Delivered,Credit Card,269941
2079,1168,2025-04-07,Returned,NetBanking,211096
2080,398,2025-04-08,Delivered,Credit Card,179373
2081,908,2025-12-07,Shipped,UPI,141422
2082,751,2024-06-16,Cancelled,UPI,308742
2083,1533,2024-05-27,Delivered,Credit Card,72794
2084,1305,2025-01-21,Returned,Credit Card,208871
2085,927,2025-10-12,Shipped,Credit Card,353499
2086,315,2025-06-19,Cancelled,COD,121862
2087,981,2026-02-21,Cancelled,COD,71503
2088,961,2026-01-12,Shipped,UPI,37271
2089,1012,2024-12-28,Shipped,Credit Card,161278
2090,644,2026-02-07,Delivered,NetBanking,177590
2091,1972,2025-06-11,Shipped,COD,31919
2092,1755,2025-09-27,Returned,NetBanking,30684
2093,1046,2024-11-25,Delivered,UPI,51802
2094,1458,2025-07-29,Returned,COD,294708
2095,1060,2025-12-09,Cancelled,UPI,128654
2096,1988,2024-05-09,Delivered,Credit Card,156667
2097,827,2025-01-12,Shipped,COD,574379
2098,455,2024-05-24,Returned,Credit Card,176002
2099,152,2024-05-10,Returned,UPI,309044
2100,935,2024-04-15,Shipped,UPI,8217
2101,1208,2025-09-25,Delivered,NetBanking,72921
2102,1196,2025-08-27,Returned,Credit Card,237751
2103,200,2024-07-17,Cancelled,UPI,361539
2104,205,2025-10-31,Shipped,COD,3664
2105,1408,2024-09-03,Cancelled,NetBanking,146704
2106,1334,2025-08-14,Returned,COD,92188
2107,1547,2024-11-24,Delivered,COD,47082
2108,1073,2024-03-28,Delivered,UPI,71858
2109,298,2024-04-22,Cancelled,NetBanking,333620
2110,1028,2025-01-16,Delivered,UPI,418564
2111,485,2025-02-07,Delivered,Credit Card,359498
2112,352,2026-02-11,Shipped,Credit Card,353530
2113,1882,2025-07-16,Delivered,UPI,324273
2114,58,2024-09-15,Delivered,UPI,158439
2115,1795,2025-09-23,Shipped,UPI,133566
2116,71,2024-08-05,Shipped,UPI,143021
2117,513,2025-11-27,Returned,Credit Card,272960
2118,1813,2025-02-21,Cancelled,UPI,408840
2119,16,2025-10-21,Shipped,NetBanking,375739
2120,1568,2024-05-01,Returned,UPI,184162
2121,1797,2024-08-27,Cancelled,UPI,308949
2122,1939,2025-10-26,Returned,Credit Card,61132
2123,417,2025-02-27,Returned,UPI,141029
2124,985,2026-01-30,Shipped,Credit Card,107140
2125,638,2025-10-30,Returned,COD,313427
2126,629,2025-12-15,Delivered,Credit Card,200307
2127,16,2024-07-03,Returned,UPI,524248
2128,1699,2025-10-26,Returned,NetBanking,434932
2129,1563,2025-12-01,Returned,UPI,4200
2130,746,2025-06-19,Shipped,NetBanking,1571
2131,265,2024-03-06,Shipped,UPI,354574
2132,1010,2026-02-01,Shipped,NetBanking,286271
2133,1412,2024-03-03,Cancelled,COD,179009
2134,1587,2024-11-10,Shipped,Credit Card,226432
2135,312,2025-04-29,Returned,Credit Card,244720
2136,1080,2025-03-11,Cancelled,NetBanking,116855
