inv_id,product_id,stock_in,stock_out,updated_at
3434,243,35,4,2024-09-23
3435,360,0,30,2024-10-25
3436,3,36,44,2025-01-27
3437,95,43,5,2024-09-04
3438,317,3,7,2025-07-11
3439,455,11,24,2025-08-03
3440,30,18,38,2025-08-29
3441,483,43,48,2024-07-23
3442,326,25,8,2024-10-01
3443,418,42,45,2024-12-15
3444,318,39,44,2025-05-31
3445,420,7,35,2024-12-21
3446,262,22,23,2024-03-05
3447,489,5,3,2024-02-27
3448,318,22,16,2025-05-07
3449,453,19,29,2025-07-18
3450,317,36,45,2025-12-18
3451,355,2,28,2024-08-07
3452,355,22,47,2024-12-20
3453,364,12,22,2025-04-01
3454,43,15,39,2025-09-02
3455,438,32,25,2025-05-05
3456,368,9,14,2024-10-07
3457,75,19,6,2025-09-06
3458,207,17,3,2024-06-07
3459,273,42,12,2025-03-21
3460,19,38,17,2024-04-19
3461,51,49,47,2025-12-14
3462,266,10,45,2025-02-09
3463,132,15,5,2025-11-29
3464,52,1,20,2024-11-29
3465,84,37,10,2024-12-21
3466,444,20,50,2024-07-24
3467,280,37,12,2026-01-11
3468,142,17,40,2025-02-09
3469,224,6,39,2024-05-29
3470,451,2,10,2025-05-16
3471,430,42,48,2025-02-18
3472,387,16,18,2025-07-12
3473,349,50,37,2024-05-02
3474,51,36,37,2025-07-15
3475,31,42,17,2025-01-05
3476,180,35,15,2025-12-12
3477,211,14,49,2025-07-24
3478,26,10,31,2024-07-15
3479,8,20,43,2025-04-06
3480,85,22,13,2025-03-23
3481,394,17,16,2024-12-27
3482,242,5,7,2025-01-16
3483,104,26,9,2024-07-14
3484,93,40,6,2024-09-25
3485,377,27,46,2024-04-03
3486,90,5,3,2025-06-11
3487,175,49,34,2024-06-03
3488,75,15,21,2024-08-11
3489,391,39,14,2025-04-15
3490,371,16,5,2025-01-29
3491,22,1,42,2024-11-16
3492,21,12,46,2024-09-28
3493,290,4,2,2024-06-20
3494,485,1,16,2024-07-20
3495,395,15,33,2024-04-15
3496,79,40,49,2025-11-23
3497,488,25,48,2024-04-27
3498,72,12,40,2024-04-23
3499,5,13,49,2025-11-17
3500,232,0,45,2025-11-13
3501,490,40,29,2025-11-13
3502,356,3,15,2024-10-18
3503,204,35,43,2024-07-12
3504,353,12,27,2024-05-03
3505,223,20,5,2025-02-01
3506,394,38,7,2024-04-12
3507,2,16,5,2024-03-17
3508,18,28,3,2025-04-19
3509,52,5,13,2024-03-26
3510,328,39,18,2025-11-11
3511,373,28,7,2025-09-04
3512,38,21,5,2025-11-21
3513,348,22,22,2026-01-24
3514,370,44,29,2025-06-10
3515,247,44,3,2024-04-21
3516,449,26,7,2025-10-08
3517,375,9,42,2025-03-30
3518,180,8,15,2024-09-10
3519,178,48,11,2024-03-09
3520,301,9,6,2024-05-16
3521,88,35,4,2024-09-21
3522,437,49,14,2025-07-12
3523,48,33,13,2026-01-19
3524,46,5,3,2024-07-27
3525,367,38,38,2025-06-18
3526,266,1,48,2025-01-05
3527,169,49,37,2025-12-14
3528,17,7,38,2025-06-19
3529,246,20,35,2025-01-13
3530,178,9,47,2026-02-06
3531,266,23,43,2025-07-19
3532,46,39,49,2024-05-04
3533,389,34,16,2025-08-11
3534,470,44,0,2025-01-12
3535,492,37,43,2026-02-08
3536,8,3,29,2024-04-06
3537,445,49,50,2025-10-15
3538,3,25,10,2024-07-05
3539,40,26,11,2025-08-09
3540,280,45,45,2024-08-30
3541,138,21,27,2025-09-28
3542,180,26,9,2024-08-03
3543,78,19,18,2024-06-29
3544,267,43,44,2025-10-31
3545,87,13,11,2025-03-14
3546,40,16,17,2024-07-12
3547,152,45,15,2024-11-05
3548,36,7,5,2024-11-18
3549,126,38,27,2024-12-18
3550,464,44,23,2025-09-29
3551,232,13,28,2024-09-26
3552,288,42,35,2025-04-17
3553,96,46,21,2025-01-14
3554,173,38,6,2025-12-09
3555,80,22,16,2024-10-14
3556,223,46,43,2025-07-02
3557,77,39,21,2026-02-17
3558,272,45,24,2024-10-26
3559,67,11,41,2025-12-10
3560,299,33,39,2026-01-05
3561,265,12,0,2025-01-20
3562,421,28,45,2024-04-20
3563,162,41,20,2026-02-15
3564,336,13,0,2025-09-27
3565,445,43,33,2024-09-23
3566,414,27,0,2025-05-03
3567,292,23,41,2024-08-01
3568,498,2,18,2024-04-12
3569,135,19,45,2024-08-26
3570,485,22,15,2026-02-08
3571,414,24,16,2025-05-27
3572,401,5,33,2025-07-02
3573,323,4,44,2024-06-23
3574,297,2,2,2025-01-31
3575,371,49,39,2025-11-30
3576,212,33,36,2024-11-23
3577,254,7,11,2025-12-02
3578,154,41,32,2025-11-09
3579,281,44,33,2024-08-09
3580,215,7,49,2025-09-27
3581,55,36,19,2024-11-13
3582,468,16,50,2025-06-29
3583,42,8,0,2025-09-25
3584,266,25,11,2025-06-07
3585,225,12,11,2025-05-01
3586,182,44,7,2024-04-22
3587,391,21,2,2024-08-09
3588,433,47,43,2024-12-01
3589,19,18,21,2024-08-24
3590,410,13,28,2024-12-07
3591,299,23,3,2025-07-06
3592,185,16,44,2024-03-11
3593,399,20,38,2024-07-15
3594,470,10,8,2024-04-22
3595,309,14,49,2024-04-23
3596,65,20,44,2024-09-22
3597,178,5,1,2026-01-22
3598,188,26,29,2025-08-18
3599,321,20,13,2024-06-22
3600,408,30,21,2024-08-03
3601,309,5,38,2024-06-30
3602,293,33,25,2026-01-25
3603,17,2,17,2024-04-21
3604,394,35,4,2025-08-10
3605,274,11,10,2024-12-23
3606,393,19,14,2024-04-15
3607,53,48,22,2024-07-26
3608,462,38,14,2025-01-31
3609,86,8,47,2025-01-12
3610,115,26,45,2025-01-03
3611,276,1,1,2024-10-13
3612,224,38,40,2025-08-26
3613,213,3,16,2025-07-06
3614,14,1,31,2024-03-19
3615,170,43,27,2024-09-05
3616,318,41,5,2025-06-20
3617,429,47,9,2025-11-22
3618,26,41,47,2025-05-14
3619,330,15,41,2026-02-16
3620,24,9,27,2024-10-14
3621,271,29,8,2025-03-02
3622,18,4,6,2025-05-15
3623,481,29,16,2025-09-17
3624,374,36,43,2025-11-13
3625,445,32,28,2025-02-04
3626,265,47,3,2025-09-10
3627,382,26,33,2025-04-02
3628,407,16,1,2024-07-10
3629,227,19,46,2025-04-30
3630,303,14,7,2025-12-20
3631,447,22,19,2026-01-04
3632,133,42,39,2025-11-18
3633,311,46,46,2024-05-03
3634,254,27,35,2025-02-10
3635,305,48,32,2024-07-16
3636,416,35,32,2024-11-09
3637,64,10,36,2024-08-17
3638,495,50,13,2024-05-18
3639,447,47,44,2026-01-15
3640,227,45,6,2024-04-19
3641,450,5,12,2025-05-11
3642,138,19,26,2025-08-09
3643,462,41,26,2025-05-01
3644,103,35,40,2024-04-16
3645,418,18,20,2025-05-12
3646,180,50,29,2025-11-15
3647,207,2,22,2025-12-21
3648,22,37,3,2025-12-12
3649,459,17,49,2024-03-03
3650,153,40,4,2024-11-09
3651,102,32,42,2025-06-14
3652,242,41,45,2024-12-06
3653,228,24,44,2026-01-21
3654,286,20,34,2025-01-31
3655,159,50,28,2025-06-19
3656,478,5,6,2024-04-03
3657,221,30,25,2024-11-04
3658,200,10,5,2025-07-06
3659,494,24,3,2024-11-27
3660,296,0,3,2025-08-07
3661,116,0,39,2024-07-25
3662,236,4,43,2024-09-07
3663,280,2,7,2025-04-29
3664,389,28,19,2024-09-22
3665,430,49,49,2025-08-13
3666,339,7,31,2026-02-21
3667,49,16,7,2025-03-08
3668,23,2,19,2024-11-11
3669,246,37,31,2025-11-16
3670,442,10,31,2024-11-17
3671,252,1,7,2024-09-08
3672,448,46,46,2024-10-23
3673,8,15,8,2024-11-21
3674,423,26,44,2024-07-15
3675,194,45,46,2024-12-30
3676,275,2,17,2025-12-15
3677,230,42,26,2024-05-25
3678,453,25,23,2024-07-31
3679,132,15,32,2025-08-15
3680,370,9,49,2025-07-09
3681,223,19,45,2024-12-03
3682,499,35,11,2025-12-18
3683,456,13,25,2026-02-24
3684,222,6,50,2025-11-28
3685,1,13,31,2025-05-05
3686,441,2,17,2026-01-06
3687,371,30,33,2024-05-16
3688,455,32,50,2024-08-17
3689,77,4,1,2024-11-12
3690,412,7,40,2025-07-16
3691,263,27,23,2024-08-22
3692,362,10,13,2025-06-01
3693,54,0,10,2026-01-21
3694,389,41,40,2024-09-22
3695,492,19,28,2025-08-06
3696,369,50,47,2024-03-16
3697,341,41,13,2024-09-05
3698,188,42,3,2024-08-27
3699,356,18,18,2025-08-28
3700,371,1,37,2025-03-12
3701,228,34,38,2025-06-01
3702,213,44,3,2024-04-19
3703,308,5,34,2026-01-20
3704,245,28,15,2026-01-31
3705,265,6,7,2025-06-25
3706,59,21,43,2026-02-01
3707,135,25,33,2025-12-23
3708,394,30,28,2025-07-20
3709,25,43,5,2024-03-05
3710,469,28,27,2025-11-15
3711,396,21,11,2024-04-21
3712,72,7,0,2024-05-18
3713,71,46,25,2025-12-31
3714,110,8,18,2024-08-12
3715,137,13,17,2026-01-19
3716,356,48,11,2025-06-06
3717,345,37,32,2026-02-09
3718,168,40,48,2025-02-23
3719,140,7,10,2024-09-30
3720,16,48,16,2024-09-12
3721,64,20,45,2024-07-23
3722,497,48,23,2025-03-22
3723,177,50,42,2025-04-01
3724,54,22,9,2024-03-13
3725,262,10,19,2025-07-29
3726,3,7,17,2026-01-20
3727,439,38,46,2024-04-05
3728,74,22,35,2025-02-22
3729,249,4,19,2024-06-01
3730,321,35,32,2024-10-09
3731,258,22,0,2024-03-31
3732,2,46,26,2026-02-05
3733,306,28,38,2024-04-27
3734,82,39,41,2024-11-27
3735,441,18,50,2025-01-18
3736,235,14,14,2025-10-17
3737,492,21,35,2025-05-31
3738,333,33,19,2025-08-28
3739,201,0,50,2024-08-10
3740,435,26,11,2024-03-23
3741,120,18,34,2024-07-23
3742,300,28,29,2024-05-08
3743,459,13,42,2024-11-26
3744,223,41,37,2025-07-21
3745,74,48,7,2025-10-16
3746,231,36,13,2024-07-31
3747,210,31,21,2024-09-24
3748,324,33,31,2024-08-22
3749,9,43,7,2024-04-01
3750,372,8,20,2025-07-17
3751,98,9,45,2024-04-12
3752,248,6,6,2025-08-02
3753,297,36,37,2024-09-03
3754,444,6,6,2025-12-29
3755,172,35,5,2025-12-24
3756,69,30,48,2024-10-27
3757,209,7,2,2024-06-24
3758,497,50,38,2025-12-25
3759,169,24,17,2025-06-12
3760,114,45,33,2024-07-23
3761,3,41,45,2024-05-16
3762,164,38,12,2025-09-24
3763,488,43,8,2025-10-02
3764,188,17,42,2024-04-10
3765,237,14,31,2025-06-17
3766,5,40,27,2026-02-03
3767,99,40,50,2024-05-15
3768,10,49,19,2025-08-19
3769,475,28,22,2026-02-07
3770,70,16,42,2024-06-18
3771,226,0,40,2024-05-09
3772,116,21,14,2025-01-17
3773,272,45,40,2025-06-09
3774,309,30,45,2024-05-21
3775,241,7,49,2024-08-19
3776,226,12,35,2025-04-21
3777,27,3,11,2024-09-02
3778,333,18,44,2025-11-05
3779,341,16,26,2025-08-22
3780,489,5,44,2024-04-14
3781,316,49,22,2024-10-30
3782,286,27,30,2024-03-29
3783,340,47,32,2024-04-26
3784,446,29,38,2025-12-15
3785,109,19,34,2025-11-22
3786,311,31,30,2024-05-02
3787,491,37,47,2025-03-26
3788,410,26,41,2024-12-27
3789,127,46,16,2024-03-18
3790,444,0,15,2026-02-23
3791,143,30,49,2025-01-17
3792,33,36,29,2025-12-06
3793,464,17,42,2024-06-18
3794,41,5,18,2025-07-08
3795,335,10,17,2024-10-29
3796,153,38,12,2026-01-25
3797,369,40,37,2024-11-08
3798,77,43,44,2025-12-02
3799,415,9,22,2024-05-28
3800,5,4,6,2025-07-07
3801,114,30,20,2025-10-19
3802,436,0,47,2025-06-05
3803,376,18,45,2024-08-12
3804,306,14,48,2024-04-10
3805,50,40,21,2025-05-25
3806,332,50,8,2024-10-05
3807,136,44,18,2024-06-11
3808,437,34,12,2025-11-14
3809,332,2,7,2025-01-17
3810,276,50,35,2024-11-30
3811,244,31,27,2024-09-11
3812,436,26,32,2025-02-09
3813,399,26,13,2024-04-26
3814,30,3,17,2024-10-17
3815,402,40,25,2024-05-22
3816,286,4,14,2024-11-23
3817,304,2,49,2025-02-05
3818,244,43,10,2025-11-23
3819,406,46,43,2025-04-28
3820,199,42,19,2025-03-08
3821,150,7,47,2025-01-15
3822,122,48,37,2025-09-28
3823,30,5,20,2024-12-07
3824,316,43,26,2025-09-14
3825,7,20,25,2025-06-23
3826,82,10,3,2025-08-16
3827,17,2,29,2026-01-16
3828,178,6,38,2024-08-29
3829,370,44,10,2025-08-24
3830,61,18,2,2024-09-25
3831,228,16,33,2024-05-21
3832,392,19,0,2024-06-07
3833,467,48,39,2025-11-05
3834,377,9,5,2024-07-14
3835,197,7,15,2024-03-18
3836,70,2,45,2024-10-07
3837,127,31,36,2025-04-05
3838,387,39,42,2025-12-05
3839,481,43,7,2024-05-13
3840,318,20,17,2026-01-26
3841,261,11,9,2026-01-25
3842,455,10,50,2025-07-12
3843,306,0,47,2025-02-05
3844,337,18,20,2024-05-07
3845,423,8,15,2025-12-13
3846,54,33,31,2024-09-26
3847,111,32,20,2026-01-31
3848,243,43,18,2025-06-09
3849,14,19,50,2024-06-24
3850,480,14,15,2024-10-14
3851,488,50,50,2024-10-13
3852,441,29,44,2024-03-06
3853,145,32,44,2025-10-26
3854,454,33,17,2025-01-27
3855,429,13,3,2024-04-03
3856,32,11,28,2025-01-20
3857,464,19,3,2024-10-26
3858,292,46,29,2024-09-21
3859,369,41,14,2024-10-15
3860,246,0,5,2025-05-10
3861,37,8,40,2024-05-11
3862,298,21,49,2024-04-17
3863,364,4,31,2024-12-26
3864,404,13,45,2024-08-24
3865,160,10,0,2025-03-12
3866,412,20,25,2025-04-02
3867,415,20,15,2025-07-23
3868,139,29,37,2025-09-25
3869,299,48,32,2025-08-20
3870,18,7,0,2024-03-11
3871,122,34,8,2025-10-22
3872,66,26,41,2026-02-08
3873,423,32,28,2025-04-02
3874,435,0,13,2024-03-17
3875,338,7,27,2025-10-06
3876,245,12,49,2024-10-23
3877,204,23,1,2024-03-08
3878,403,0,16,2025-09-20
3879,428,26,30,2025-06-13
3880,142,30,45,2025-11-21
3881,72,10,40,2024-06-05
3882,497,38,50,2025-04-08
3883,272,27,40,2025-08-03
3884,400,30,42,2025-09-03
3885,359,8,24,2025-05-06
3886,500,45,28,2026-02-12
3887,345,21,41,2025-08-11
3888,178,14,7,2025-01-09
3889,281,10,22,2025-08-18
3890,158,21,25,2025-10-24
3891,102,37,6,2024-07-17
3892,347,2,42,2025-09-22
3893,429,15,43,2024-06-20
3894,401,48,37,2024-06-25
3895,83,5,1,2026-02-06
3896,302,26,18,2024-12-27
3897,475,35,35,2025-07-12
3898,78,50,20,2024-05-30
3899,487,24,11,2025-02-21
3900,474,30,30,2024-03-10
3901,129,24,50,2024-08-12
3902,87,22,3,2024-10-11
3903,458,7,21,2025-09-08
3904,343,24,0,2024-04-01
3905,249,23,45,2025-09-20
3906,173,29,39,2024-10-26
3907,463,17,46,2026-01-21
3908,455,14,1,2025-10-12
3909,326,9,48,2024-09-10
3910,123,16,37,2025-04-11
3911,222,15,27,2024-12-22
3912,265,33,49,2025-01-17
3913,232,38,8,2025-01-29
3914,490,23,48,2024-10-13
3915,89,36,48,2025-06-12
3916,456,45,11,2025-08-01
3917,376,8,5,2025-10-10
3918,361,17,28,2025-12-04
3919,126,19,37,2024-03-12
3920,342,23,36,2024-06-30
3921,346,33,45,2025-09-21
3922,417,9,19,2024-08-25
3923,376,17,47,2025-05-13
3924,200,41,35,2025-11-24
3925,91,32,10,2026-01-08
3926,131,12,36,2025-09-08
3927,477,31,21,2025-01-31
3928,297,10,29,2026-01-13
3929,160,18,30,2024-10-17
3930,365,44,37,2024-09-28
3931,425,45,13,2024-11-18
3932,203,39,9,2025-01-28
3933,361,29,35,2026-01-10
3934,225,24,11,2024-11-09
3935,304,36,38,2024-08-25
3936,64,18,36,2025-02-24
3937,202,33,50,2025-02-09
3938,464,48,33,2025-05-19
3939,499,22,19,2024-03-03
3940,499,15,50,2025-12-22
3941,202,1,42,2024-05-10
3942,266,9,24,2025-12-30
3943,116,16,24,2024-10-11
3944,270,16,24,2025-08-30
3945,147,8,49,2025-09-06
3946,212,32,6,2024-08-28
3947,33,11,29,2026-02-22
3948,428,29,20,2024-03-11
3949,142,20,47,2024-05-11
3950,192,49,29,2025-12-23
3951,371,2,47,2026-01-06
3952,394,28,49,2024-12-12
3953,297,46,26,2026-02-10
3954,429,22,47,2025-11-21
3955,425,21,46,2025-05-03
3956,166,23,8,2024-08-29
3957,50,38,11,2024-09-28
3958,161,39,3,2025-10-13
3959,15,48,20,2024-10-25
3960,444,50,39,2025-03-26
3961,90,12,24,2025-05-12
3962,292,28,12,2026-02-23
3963,259,47,19,2024-08-03
3964,360,13,1,2025-08-11
3965,166,1,48,2024-12-22
3966,180,36,23,2026-02-08
3967,159,5,2,2025-03-27
3968,196,26,20,2025-11-13
3969,444,14,38,2025-07-29
3970,192,4,26,2025-12-16
3971,124,26,0,2024-12-08
3972,467,50,12,2024-03-05
3973,354,14,39,2025-03-12
3974,358,31,47,2025-04-18
3975,184,28,14,2024-06-30
3976,321,46,1,2024-07-27
3977,414,7,34,2025-06-01
3978,49,3,8,2025-09-09
3979,301,9,43,2024-09-14
3980,473,25,36,2024-05-03
3981,365,31,11,2024-11-06
3982,259,46,10,2025-05-31
3983,334,33,22,2026-01-14
3984,3,36,23,2025-10-20
3985,83,34,28,2024-11-10
3986,361,44,15,2025-01-18
3987,478,24,46,2025-01-24
3988,379,10,21,2025-04-24
3989,271,2,50,2024-08-11
3990,198,14,2,2024-11-29
3991,144,22,0,2024-04-17
3992,83,7,24,2025-11-13
3993,4,34,30,2024-12-24
3994,384,49,3,2026-02-05
3995,432,49,13,2025-07-22
3996,332,18,43,2025-09-04
3997,352,29,28,2025-06-28
3998,471,21,0,2024-11-07
3999,323,47,34,2025-05-19
4000,378,37,45,2024-12-07
4001,456,30,48,2025-12-20
4002,108,47,11,2025-12-30
4003,348,29,1,2025-06-19
4004,403,18,43,2025-01-22
4005,140,31,13,2025-12-06
4006,255,14,47,2026-02-11
4007,131,45,19,2024-04-15
4008,170,28,14,2026-02-23
4009,478,22,2,2024-03-23
4010,127,48,22,2024-12-06
4011,181,24,10,2025-02-06
4012,410,21,33,2025-10-29
4013,156,34,8,2024-12-09
4014,81,7,10,2025-05-12
4015,191,37,14,2024-09-12
4016,426,1,5,2025-12-27
4017,71,10,26,2024-05-02
4018,44,34,27,2025-09-18
4019,90,25,3,2025-11-12
4020,111,13,48,2024-12-12
4021,121,32,22,2025-02-19
4022,40,37,48,2025-09-18
4023,11,7,15,2025-10-08
4024,292,27,44,2024-07-01
4025,398,37,18,2025-05-09
4026,287,36,16,2025-09-01
4027,122,5,30,2024-04-23
4028,296,14,19,2024-04-17
4029,460,0,50,2025-05-05
4030,268,40,43,2025-03-14
4031,394,47,45,2025-05-18
4032,441,25,42,2024-04-26
4033,377,12,13,2024-11-30
4034,72,46,49,2025-03-23
4035,48,40,37,2026-01-09
4036,456,26,34,2025-01-28
4037,395,48,46,2024-08-07
4038,98,9,45,2026-02-11
4039,202,30,7,2025-07-21
4040,254,25,33,2024-05-20
4041,436,42,20,2025-11-11
4042,396,13,38,2025-07-15
4043,402,10,14,2025-05-31
4044,457,6,33,2026-02-25
4045,486,47,6,2024-05-13
4046,248,35,30,2024-07-07
4047,115,11,40,2025-08-05
4048,109,41,8,2024-08-11
4049,99,46,21,2024-09-28
4050,477,9,12,2024-04-17
4051,307,47,28,2024-11-01
4052,306,47,2,2026-01-29
4053,242,36,29,2026-01-01
4054,457,37,21,2025-03-17
4055,364,27,9,2025-10-10
4056,296,14,49,2025-09-04
4057,341,5,34,2024-09-14
4058,481,38,34,2026-01-10
4059,229,0,35,2025-10-28
4060,82,11,19,2025-02-13
4061,140,48,44,2025-11-06
4062,408,22,2,2025-11-18
4063,216,34,5,2024-11-16
4064,164,47,43,2024-03-19
4065,187,30,21,2025-09-02
4066,256,44,47,2025-10-03
4067,209,25,46,2025-11-04
4068,453,10,50,2024-11-03
4069,292,17,1,2024-09-19
4070,122,3,36,2025-05-27
4071,124,36,26,2024-06-08
4072,439,34,35,2024-03-21
4073,228,24,39,2025-01-29
4074,136,18,34,2025-12-15
4075,356,50,11,2025-07-23
4076,1,45,3,2024-08-03
4077,126,25,12,2024-07-11
4078,476,35,40,2024-08-15
4079,178,33,23,2024-05-16
4080,222,2,23,2025-05-08
4081,428,36,23,2025-01-18
4082,116,39,6,2025-07-05
4083,451,10,30,2025-09-26
4084,403,0,21,2025-01-01
4085,218,1,25,2025-08-02
4086,200,46,21,2025-07-21
4087,406,8,40,2024-03-29
4088,360,26,48,2024-11-06
4089,166,1,18,2024-03-08
4090,445,42,5,2025-11-03
4091,492,19,18,2024-03-16
4092,334,41,29,2025-07-27
4093,110,32,39,2025-01-12
4094,192,24,17,2025-10-17
4095,339,18,2,2024-08-27
4096,64,0,8,2025-03-26
4097,190,37,45,2024-04-02
4098,173,25,2,2024-03-24
4099,433,47,23,2024-11-15
4100,192,6,21,2025-05-20
4101,336,47,13,2025-02-06
4102,494,1,18,2024-04-19
4103,199,37,44,2025-12-05
4104,211,21,42,2025-01-02
4105,225,1,11,2025-01-07
4106,351,11,33,2026-01-30
4107,189,46,2,2024-11-10
4108,98,13,50,2025-10-23
4109,499,37,36,2025-01-31
4110,392,35,19,2025-12-12
4111,390,16,12,2025-06-09
4112,291,14,30,2024-04-18
4113,423,3,0,2024-07-20
4114,271,16,38,2024-06-19
4115,120,28,24,2024-08-01
4116,125,21,33,2025-09-27
4117,331,39,6,2025-08-29
4118,23,41,13,2025-02-03
4119,411,11,3,2025-12-23
4120,115,27,14,2024-10-25
4121,301,42,14,2024-09-24
4122,456,24,20,2025-09-14
4123,364,40,27,2024-05-05
4124,411,1,31,2025-06-01
4125,248,37,5,2024-12-31
4126,247,24,43,2024-05-23
4127,442,11,11,2024-07-12
4128,4,14,30,2025-04-20
4129,210,25,38,2025-10-05
4130,160,50,45,2025-12-18
4131,460,12,15,2024-05-08
4132,445,30,48,2024-10-08
4133,266,40,28,2026-02-06
4134,315,48,45,2024-04-19
4135,65,36,32,2025-12-06
4136,438,5,34,2025-01-03
4137,25,20,45,2026-01-24
4138,141,24,9,2024-05-28
4139,60,19,22,2026-01-29
4140,496,27,34,2025-10-11
4141,81,28,25,2025-03-19
4142,90,30,28,2024-04-19
4143,215,0,43,2025-06-13
4144,496,46,50,2025-02-11
4145,250,39,18,2024-05-29
4146,485,46,8,2025-12-19
4147,375,42,43,2026-01-28
4148,18,40,25,2025-04-18
4149,300,4,40,2025-12-03
4150,51,13,13,2025-03-04
4151,253,9,47,2024-12-27
4152,34,26,5,2025-01-23
4153,480,11,42,2025-04-14
4154,51,12,44,2024-03-10
4155,416,7,49,2025-08-03
4156,270,14,21,2025-06-19
4157,129,30,38,2024-03-12
4158,479,11,28,2025-06-08
4159,286,20,21,2025-01-06
4160,41,31,47,2025-10-19
4161,149,3,19,2024-08-29
4162,270,37,33,2025-07-28
4163,233,13,40,2024-05-10
4164,205,22,36,2025-11-22
4165,491,30,4,2024-12-04
4166,176,31,11,2025-01-20
4167,106,43,9,2025-02-24
4168,209,43,25,2025-05-02
4169,148,25,36,2025-12-27
4170,494,8,18,2025-02-26
4171,297,48,20,2024-06-12
4172,145,44,17,2025-11-26
4173,65,25,13,2026-02-18
4174,72,21,33,2024-03-17
4175,137,44,19,2026-01-15
4176,174,22,41,2025-12-23
4177,388,10,39,2026-01-09
4178,469,7,30,2025-01-22
4179,168,39,21,2024-12-16
4180,427,12,23,2025-05-28
4181,499,50,24,2024-08-30
4182,206,40,32,2024-11-26
4183,58,23,35,2024-03-28
4184,256,28,26,2024-11-23
4185,253,13,20,2025-02-16
4186,191,45,30,2024-09-11
4187,351,49,41,2024-09-14
4188,109,4,15,2024-12-28
4189,135,2,42,2025-01-03
4190,427,16,39,2024-08-01
4191,313,33,44,2024-10-24
4192,245,32,41,2026-02-21
4193,5,29,46,2025-08-24
4194,240,26,10,2024-08-29
4195,106,27,15,2024-03-28
4196,432,37,44,2025-05-31
4197,290,19,11,2025-11-29
4198,446,2,37,2026-02-22
4199,17,20,50,2025-03-10
4200,268,21,49,2025-08-04
4201,118,43,31,2024-03-08
4202,19,11,39,2024-06-26
4203,70,19,35,2024-07-05
4204,23,23,15,2025-09-23
4205,83,34,3,2026-01-18
4206,476,25,36,2024-11-17
4207,84,27,14,2025-03-13
4208,127,21,21,2024-11-07
4209,382,41,43,2024-04-22
4210,56,36,2,2026-01-05
4211,99,2,15,2024-07-17
4212,499,11,28,2025-06-25
4213,207,6,13,2024-11-28
4214,424,36,32,2025-05-17
4215,132,4,34,2024-11-19
4216,271,17,3,2025-12-12
4217,348,44,37,2026-01-30
4218,421,21,16,2024-12-29
4219,58,33,49,2025-07-04
4220,325,49,48,2025-07-22
4221,54,7,12,2025-01-26
4222,93,41,25,2025-01-26
4223,141,43,36,2025-03-06
4224,319,15,6,2025-08-31
4225,388,1,15,2025-04-21
4226,290,38,36,2024-07-02
4227,268,20,31,2026-02-17
4228,445,19,11,2025-08-06
4229,268,23,17,2025-02-15
4230,252,15,48,2025-12-07
4231,438,27,10,2024-08-19
4232,126,2,30,2025-07-06
4233,254,14,5,2025-12-21
4234,182,37,12,2024-09-06
4235,56,35,21,2024-09-15
4236,444,14,5,2025-08-05
4237,274,40,45,2024-08-09
4238,200,23,42,2025-11-01
4239,15,2,39,2024-10-05
4240,45,12,44,2025-03-16
4241,487,43,29,2025-06-19
4242,409,49,35,2025-11-02
4243,431,30,37,2025-11-27
4244,484,27,5,2024-12-31
4245,64,27,10,2025-05-22
4246,462,28,9,2024-09-26
4247,50,28,40,2025-09-18
4248,251,16,12,2025-07-03
4249,371,7,25,2024-03-21
4250,124,25,49,2024-03-24
4251,338,41,29,2025-12-06
4252,57,41,11,2025-05-28
4253,286,26,43,2025-05-05
4254,12,4,24,2025-11-07
4255,290,48,50,2024-08-13
4256,126,3,25,2024-04-23
4257,143,13,18,2024-09-17
4258,96,24,22,2025-04-12
4259,41,47,9,2024-10-15
4260,282,39,2,2024-06-19
4261,445,49,37,2024-04-28
4262,160,18,45,2024-12-14
4263,303,38,20,2024-09-05
4264,278,34,23,2024-06-12
4265,70,10,43,2024-05-10
4266,350,0,14,2025-07-05
4267,295,50,34,2024-12-11
4268,196,46,38,2025-04-04
4269,65,40,19,2025-07-27
4270,465,7,28,2024-04-20
4271,377,1,42,2024-10-18
4272,248,49,12,2024-04-22
4273,43,17,20,2024-05-24
4274,383,13,2,2025-09-18
4275,67,23,6,2024-04-24
4276,298,15,43,2025-08-13
4277,337,17,30,2025-12-13
4278,90,0,5,2024-12-13
4279,255,3,38,2024-03-26
4280,169,27,3,2025-06-18
4281,178,23,43,2024-07-01
4282,176,42,12,2025-06-29
4283,232,33,37,2025-08-10
4284,231,5,25,2025-12-27
4285,260,33,42,2024-03-27
4286,33,0,15,2026-02-23
4287,292,47,44,2025-01-22
4288,173,22,28,2024-09-03
4289,199,6,25,2024-12-21
4290,493,49,9,2024-07-05
4291,261,28,27,2025-10-24
4292,453,31,27,2026-02-04
4293,13,10,38,2024-03-18
4294,425,40,35,2025-08-27
4295,69,41,9,2024-12-29
4296,22,18,12,2025-08-19
4297,145,48,43,2024-05-12
4298,279,24,43,2024-03-21
4299,287,17,38,2025-12-29
4300,256,40,30,2025-02-06
4301,157,45,2,2024-12-24
4302,185,4,2,2025-10-20
4303,20,8,11,2025-05-24
4304,486,46,49,2024-08-19
4305,450,2,29,2025-03-31
4306,382,12,5,2025-03-15
