delivery_id,order_id,shipped_date,delivered_date,status
1784,1784,2024-11-21,2025-07-16,Delivered
1785,1785,2024-03-07,2025-07-17,Delivered
1786,1786,2024-10-29,2025-02-07,Delayed
1787,1787,2024-03-25,2025-07-24,Delivered
1788,1788,2025-02-01,2025-02-11,Delayed
1789,1789,2025-05-14,2026-01-31,Delivered
1790,1790,2025-02-01,2025-08-03,Delayed
1791,1791,2025-09-15,2026-01-20,Delayed
1792,1792,2025-08-31,2026-01-23,Lost
1793,1793,2024-12-27,2025-07-14,Lost
1794,1794,2025-02-04,2025-12-17,Lost
1795,1795,2025-12-14,2026-02-12,Delayed
1796,1796,2025-01-10,2025-02-12,Lost
1797,1797,2026-02-26,2026-02-26,Delivered
1798,1798,2024-11-28,2025-07-20,Delivered
1799,1799,2025-05-05,2025-07-09,Lost
1800,1800,2025-03-19,2025-04-03,Lost
1801,1801,2024-03-31,2025-03-27,Lost
1802,1802,2025-01-12,2025-12-05,Delivered
1803,1803,2024-08-21,2025-01-14,Delayed
1804,1804,2025-11-26,2025-12-26,Delayed
1805,1805,2025-10-24,2025-11-03,Lost
1806,1806,2025-10-05,2026-02-19,Lost
1807,1807,2024-06-13,2025-06-11,Delivered
1808,1808,2024-07-07,2025-05-01,Delivered
1809,1809,2025-04-15,2025-04-28,Lost
1810,1810,2025-05-23,2025-11-20,Delayed
1811,1811,2025-01-10,2025-12-25,Delayed
1812,1812,2025-12-27,2026-01-28,Lost
1813,1813,2025-07-30,2025-12-11,Lost
1814,1814,2026-01-23,2026-01-29,Delayed
1815,1815,2024-03-01,2025-04-28,Lost
1816,1816,2024-04-07,2024-04-30,Lost
1817,1817,2025-10-02,2025-10-20,Lost
1818,1818,2025-10-13,2026-02-18,Lost
1819,1819,2025-02-18,2025-08-11,Delayed
1820,1820,2024-10-10,2025-12-24,Lost
1821,1821,2024-06-15,2024-12-20,Delayed
1822,1822,2024-09-24,2025-08-21,Lost
1823,1823,2025-09-03,2026-01-26,Delivered
1824,1824,2024-06-08,2024-08-25,Lost
1825,1825,2025-09-04,2026-01-15,Lost
1826,1826,2025-07-31,2025-11-29,Lost
1827,1827,2024-09-04,2025-02-24,Delivered
1828,1828,2025-10-26,2025-12-29,Lost
1829,1829,2025-11-04,2025-12-29,Delayed
1830,1830,2025-03-02,2026-02-26,Lost
1831,1831,2024-11-30,2025-02-23,Delivered
1832,1832,2025-01-09,2025-11-01,Delivered
1833,1833,2025-12-14,2026-01-16,Delivered
1834,1834,2024-07-17,2024-09-09,Delayed
1835,1835,2025-05-31,2026-01-24,Delayed
1836,1836,2024-12-03,2026-02-12,Delayed
1837,1837,2025-08-19,2025-10-07,Delivered
1838,1838,2024-03-05,2025-03-03,Lost
1839,1839,2026-01-17,2026-01-18,Lost
1840,1840,2025-01-23,2026-02-19,Delivered
1841,1841,2024-07-06,2026-02-10,Delayed
1842,1842,2024-04-28,2026-02-07,Delivered
1843,1843,2024-05-14,2024-07-03,Delivered
1844,1844,2024-07-27,2025-04-07,Lost
1845,1845,2025-08-03,2025-09-07,Delayed
1846,1846,2025-04-21,2025-04-26,Delivered
1847,1847,2024-08-09,2026-01-08,Lost
1848,1848,2024-10-01,2025-08-18,Delayed
1849,1849,2025-03-09,2025-11-04,Delayed
1850,1850,2025-10-17,2025-11-13,Delivered
1851,1851,2025-02-15,2025-12-15,Delivered
1852,1852,2025-07-06,2026-01-31,Delivered
1853,1853,2024-12-02,2025-11-25,Lost
1854,1854,2026-01-20,2026-02-20,Lost
1855,1855,2024-03-21,2025-02-20,Lost
1856,1856,2025-07-18,2025-09-21,Delayed
1857,1857,2024-06-12,2024-09-11,Delayed
1858,1858,2024-07-04,2024-12-31,Delivered
1859,1859,2025-04-24,2025-08-04,Lost
1860,1860,2025-09-26,2025-10-19,Lost
1861,1861,2024-08-14,2025-06-05,Delayed
1862,1862,2025-03-13,2025-09-02,Delivered
1863,1863,2024-08-15,2025-06-22,Delayed
1864,1864,2025-04-28,2025-06-30,Delayed
1865,1865,2024-08-13,2025-12-06,Delivered
1866,1866,2025-12-08,2026-02-09,Delivered
1867,1867,2025-01-27,2025-06-10,Lost
1868,1868,2024-05-19,2025-11-23,Lost
1869,1869,2025-02-27,2025-09-03,Lost
1870,1870,2025-04-26,2025-11-08,Lost
1871,1871,2024-05-08,2025-03-17,Delivered
1872,1872,2025-05-17,2025-07-22,Delayed
1873,1873,2025-01-07,2025-06-04,Delivered
1874,1874,2024-06-26,2025-06-24,Delivered
1875,1875,2025-04-02,2025-12-01,Delayed
1876,1876,2025-12-14,2025-12-31,Delivered
1877,1877,2024-05-09,2026-02-24,Delayed
1878,1878,2025-09-27,2025-10-07,Delayed
1879,1879,2024-06-01,2025-10-01,Delivered
1880,1880,2025-11-13,2025-12-26,Delayed
1881,1881,2026-02-04,2026-02-06,Delivered
1882,1882,2025-03-24,2026-01-15,Delayed
1883,1883,2024-03-13,2025-12-23,Lost
1884,1884,2025-02-23,2025-09-29,Delivered
1885,1885,2024-10-28,2025-07-31,Delivered
1886,1886,2024-03-17,2024-07-17,Lost
1887,1887,2025-07-19,2025-10-31,Lost
1888,1888,2024-12-07,2025-04-28,Delayed
1889,1889,2024-11-20,2026-01-15,Delayed
1890,1890,2024-07-27,2025-07-14,Delivered
1891,1891,2026-02-22,2026-02-25,Lost
1892,1892,2024-06-16,2024-07-29,Delivered
1893,1893,2024-10-24,2024-12-28,Delayed
1894,1894,2024-05-06,2024-10-13,Lost
1895,1895,2025-12-20,2026-01-11,Delayed
1896,1896,2025-12-23,2026-02-02,Delayed
1897,1897,2024-05-24,2025-06-26,Delivered
1898,1898,2025-05-19,2025-08-28,Delivered
1899,1899,2024-02-28,2025-07-19,Delayed
1900,1900,2025-06-08,2025-11-02,Delivered
1901,1901,2025-01-14,2025-07-12,Delayed
1902,1902,2025-09-04,2025-11-12,Delivered
1903,1903,2025-06-30,2025-09-29,Delayed
1904,1904,2025-11-02,2026-02-01,Delivered
1905,1905,2024-05-03,2024-06-23,Delivered
1906,1906,2025-03-20,2025-12-03,Delayed
1907,1907,2026-02-12,2026-02-14,Delivered
1908,1908,2024-04-05,2025-07-09,Delayed
1909,1909,2026-01-27,2026-02-12,Delayed
1910,1910,2025-03-20,2026-01-03,Delivered
1911,1911,2025-11-17,2025-12-10,Delayed
1912,1912,2024-05-13,2024-10-09,Delivered
1913,1913,2024-09-20,2025-01-19,Delivered
1914,1914,2025-07-22,2026-02-24,Delayed
1915,1915,2025-09-03,2025-12-06,Lost
1916,1916,2024-06-20,2024-11-16,Lost
1917,1917,2025-08-28,2025-09-17,Delayed
1918,1918,2025-11-19,2025-12-02,Delayed
1919,1919,2025-08-06,2025-10-24,Delayed
1920,1920,2024-05-22,2025-03-11,Delivered
1921,1921,2025-10-02,2025-12-11,Delayed
1922,1922,2025-02-18,2025-09-09,Lost
1923,1923,2025-05-20,2025-09-02,Lost
1924,1924,2024-07-02,2024-09-16,Delayed
1925,1925,2024-05-18,2025-08-01,Delivered
1926,1926,2025-07-06,2025-12-11,Delivered
1927,1927,2025-04-03,2025-09-04,Lost
1928,1928,2025-05-07,2026-01-22,Delivered
1929,1929,2024-12-09,2025-05-17,Delivered
1930,1930,2025-05-16,2025-11-28,Delivered
1931,1931,2025-01-29,2025-03-27,Delivered
1932,1932,2024-05-02,2025-09-01,Lost
1933,1933,2024-07-07,2026-01-02,Delivered
1934,1934,2024-08-24,2026-01-28,Delivered
1935,1935,2025-08-23,2025-11-27,Delayed
1936,1936,2025-03-24,2025-04-02,Lost
1937,1937,2026-02-10,2026-02-10,Lost
1938,1938,2025-04-03,2025-09-05,Delivered
1939,1939,2024-05-03,2026-02-09,Delayed
1940,1940,2024-07-22,2025-07-18,Delayed
1941,1941,2024-07-01,2024-09-12,Lost
1942,1942,2026-01-26,2026-01-26,Delayed
1943,1943,2025-09-07,2026-01-11,Delayed
1944,1944,2025-05-01,2026-01-30,Delayed
1945,1945,2025-07-03,2025-07-04,Delivered
1946,1946,2024-04-23,2024-09-04,Lost
1947,1947,2024-08-04,2025-05-05,Delivered
1948,1948,2024-04-24,2026-01-21,Lost
1949,1949,2025-05-05,2025-06-29,Delivered
1950,1950,2024-04-25,2025-05-25,Lost
1951,1951,2025-09-06,2025-09-25,Delayed
1952,1952,2025-04-03,2025-05-01,Delayed
1953,1953,2025-08-30,2025-12-21,Delivered
1954,1954,2025-06-13,2025-10-28,Delayed
1955,1955,2025-10-09,2026-01-27,Delayed
1956,1956,2024-10-02,2025-04-21,Lost
1957,1957,2024-07-27,2025-03-29,Delivered
1958,1958,2025-09-26,2026-01-10,Delayed
1959,1959,2024-08-30,2025-03-14,Delivered
1960,1960,2024-11-19,2025-01-03,Delivered
1961,1961,2024-08-12,2025-03-07,Lost
1962,1962,2025-12-29,2026-01-11,Delayed
1963,1963,2025-03-13,2026-01-17,Delayed
1964,1964,2025-01-12,2025-04-01,Lost
1965,1965,2025-12-25,2025-12-27,Delayed
1966,1966,2025-05-25,2025-08-17,Delivered
1967,1967,2025-01-14,2025-03-29,Lost
1968,1968,2025-06-01,2025-12-19,Delayed
1969,1969,2024-12-31,2025-02-24,Delivered
1970,1970,2025-04-26,2025-07-16,Delayed
1971,1971,2024-05-12,2025-05-19,Delivered
1972,1972,2026-01-14,2026-02-19,Delivered
1973,1973,2024-09-11,2025-05-09,Delayed
1974,1974,2025-08-27,2025-11-30,Lost
1975,1975,2025-03-28,2025-11-18,Delivered
1976,1976,2025-04-28,2026-02-21,Lost
1977,1977,2025-02-05,2025-10-23,Delivered
1978,1978,2025-01-03,2025-11-13,Lost
1979,1979,2024-07-21,2025-03-02,Delayed
1980,1980,2024-11-21,2025-10-10,Delayed
1981,1981,2026-02-22,2026-02-23,Delivered
1982,1982,2024-11-01,2025-09-26,Lost
1983,1983,2024-10-07,2025-09-27,Lost
1984,1984,2024-05-30,2025-07-21,Delivered
1985,1985,2025-04-26,2025-09-15,Delivered
1986,1986,2026-01-21,2026-02-19,Delivered
1987,1987,2024-07-22,2024-12-17,Delayed
1988,1988,2026-01-06,2026-02-13,Delayed
1989,1989,2024-09-17,2026-02-02,Delayed
1990,1990,2025-12-08,2026-02-16,Delayed
1991,1991,2024-12-02,2025-03-14,Lost
1992,1992,2025-11-11,2026-02-23,Delayed
1993,1993,2024-06-03,2024-12-01,Delivered
1994,1994,2025-09-25,2025-11-27,Delayed
1995,1995,2024-09-10,2025-08-14,Lost
1996,1996,2025-03-05,2025-10-20,Delayed
1997,1997,2025-01-26,2025-06-01,Lost
1998,1998,2024-12-18,2025-06-19,Delivered
1999,1999,2025-08-20,2025-11-23,Delayed
2000,2000,2025-12-17,2025-12-28,Lost
2001,2001,2024-12-31,2025-01-10,Delivered
2002,2002,2024-11-09,2024-12-16,Delivered
2003,2003,2024-08-04,2024-10-03,Lost
2004,2004,2025-07-01,2025-07-27,Delayed
2005,2005,2024-06-01,2024-12-06,Delivered
2006,2006,2024-12-13,2025-06-17,Delayed
2007,2007,2024-03-05,2024-12-11,Delivered
2008,2008,2026-02-21,2026-02-26,Delayed
2009,2009,2026-02-19,2026-02-22,Delayed
2010,2010,2026-02-05,2026-02-16,Delivered
2011,2011,2024-10-14,2025-07-03,Lost
2012,2012,2024-04-08,2024-10-05,Delivered
2013,2013,2024-06-04,2025-04-20,Delivered
2014,2014,2024-06-30,2025-10-29,Delayed
2015,2015,2024-07-12,2024-12-03,Delivered
2016,2016,2024-07-29,2025-10-05,Delivered
2017,2017,2026-02-02,2026-02-05,Delivered
2018,2018,2024-03-07,2024-08-07,Delayed
2019,2019,2026-02-23,2026-02-23,Delivered
2020,2020,2025-04-02,2026-01-07,Delivered
2021,2021,2025-01-13,2025-12-28,Delivered
2022,2022,2024-09-17,2024-11-17,Delayed
2023,2023,2024-04-01,2025-06-12,Delivered
2024,2024,2025-12-19,2026-01-24,Lost
2025,2025,2025-05-18,2025-06-04,Delivered
2026,2026,2025-06-03,2025-11-08,Lost
2027,2027,2024-08-17,2025-04-30,Delivered
2028,2028,2025-08-20,2026-02-09,Delayed
2029,2029,2025-03-12,2025-08-28,Delivered
2030,2030,2024-08-14,2025-02-19,Lost
2031,2031,2024-09-26,2025-03-17,Lost
2032,2032,2024-09-02,2025-09-19,Lost
2033,2033,2024-06-13,2025-03-26,Delayed
2034,2034,2025-05-10,2025-05-10,Delayed
2035,2035,2025-07-16,2025-12-08,Lost
2036,2036,2024-12-02,2026-01-15,Lost
2037,2037,2025-07-06,2025-07-26,Delivered
2038,2038,2025-04-06,2025-09-08,Delayed
2039,2039,2024-06-17,2025-04-07,Delivered
2040,2040,2025-10-26,2025-11-03,Lost
2041,2041,2024-03-31,2025-05-23,Lost
2042,2042,2024-06-11,2025-08-06,Lost
2043,2043,2025-04-29,2025-05-07,Delayed
2044,2044,2025-07-31,2025-09-19,Delayed
2045,2045,2025-12-30,2026-02-05,Lost
2046,2046,2024-07-11,2025-11-26,Lost
2047,2047,2024-09-03,2025-03-18,Delivered
2048,2048,2025-05-16,2026-02-17,Delayed
2049,2049,2025-05-25,2025-07-30,Lost
2050,2050,2024-07-03,2024-09-16,Delivered
2051,2051,2025-10-31,2025-12-28,Lost
2052,2052,2025-04-12,2025-08-26,Lost
2053,2053,2025-07-03,2026-01-14,Delayed
2054,2054,2025-07-19,2026-01-19,Lost
2055,2055,2025-04-26,2026-02-26,Delivered
2056,2056,2024-10-29,2025-07-21,Lost
2057,2057,2026-02-18,2026-02-19,Delayed
2058,2058,2024-05-17,2024-08-07,Lost
2059,2059,2025-06-28,2025-09-07,Lost
2060,2060,2025-11-30,2025-12-18,Delivered
2061,2061,2025-11-02,2025-12-23,Delivered
2062,2062,2025-07-11,2025-11-30,Delivered
2063,2063,2024-06-14,2025-09-08,Delayed
2064,2064,2024-10-03,2024-11-10,Delayed
2065,2065,2025-08-11,2026-02-04,Delayed
2066,2066,2025-06-16,2025-09-23,Delayed
2067,2067,2025-09-30,2025-12-01,Delivered
2068,2068,2024-06-20,2026-02-18,Lost
2069,2069,2024-09-27,2025-11-30,Lost
2070,2070,2024-06-05,2025-02-09,Delayed
2071,2071,2024-05-25,2025-08-22,Delivered
2072,2072,2024-12-07,2026-01-31,Delivered
2073,2073,2025-10-31,2026-02-09,Delivered
2074,2074,2024-06-09,2026-01-07,Delayed
2075,2075,2025-02-07,2025-05-14,Delivered
2076,2076,2024-04-02,2024-12-24,Delivered
2077,2077,2024-08-01,2024-10-17,Lost
2078,2078,2025-10-06,2025-12-18,Delayed
2079,2079,2025-05-30,2025-10-30,Delayed
2080,2080,2024-12-13,2026-01-01,Delayed
2081,2081,2025-04-14,2025-09-23,Delivered
2082,2082,2026-02-12,2026-02-12,Delayed
2083,2083,2025-07-31,2025-09-20,Lost
2084,2084,2024-10-02,2025-09-26,Delivered
2085,2085,2024-12-22,2025-04-04,Delivered
2086,2086,2025-04-23,2025-10-05,Lost
2087,2087,2024-08-27,2025-12-22,Delivered
2088,2088,2024-05-18,2025-01-31,Delivered
2089,2089,2024-07-31,2025-07-21,Lost
2090,2090,2024-08-24,2024-11-27,Delayed
2091,2091,2025-03-13,2025-10-30,Delayed
2092,2092,2024-11-23,2025-07-17,Delivered
2093,2093,2025-01-10,2025-07-12,Delayed
2094,2094,2025-07-26,2025-12-13,Delivered
2095,2095,2025-12-15,2026-02-17,Lost
2096,2096,2024-07-27,2024-12-24,Lost
2097,2097,2024-06-18,2026-01-26,Delayed
2098,2098,2024-08-28,2025-07-10,Delivered
2099,2099,2025-04-20,2025-07-07,Lost
2100,2100,2024-07-18,2026-02-12,Delayed
2101,2101,2024-12-11,2026-01-19,Delayed
2102,2102,2024-06-21,2025-12-05,Delayed
2103,2103,2024-05-14,2025-08-05,Lost
2104,2104,2024-09-30,2025-08-26,Delayed
2105,2105,2025-05-20,2025-10-20,Lost
2106,2106,2025-08-12,2026-01-14,Delayed
2107,2107,2024-03-04,2024-11-27,Lost
2108,2108,2025-03-22,2025-10-30,Delayed
2109,2109,2024-10-04,2025-09-04,Delivered
2110,2110,2026-02-26,2026-02-26,Delivered
2111,2111,2025-05-01,2026-02-01,Lost
2112,2112,2024-11-02,2025-07-05,Delivered
2113,2113,2025-10-22,2026-01-19,Delayed
2114,2114,2024-10-11,2025-05-21,Delayed
2115,2115,2025-03-08,2026-01-31,Delivered
2116,2116,2025-05-05,2025-12-03,Delivered
2117,2117,2025-09-19,2025-12-05,Delivered
2118,2118,2024-06-05,2025-04-21,Delivered
2119,2119,2025-12-21,2026-01-24,Delayed
2120,2120,2024-04-30,2025-11-30,Delivered
2121,2121,2025-06-18,2025-10-14,Delayed
2122,2122,2024-09-12,2024-11-13,Delayed
2123,2123,2025-08-07,2026-02-09,Delayed
2124,2124,2025-12-06,2026-02-16,Delivered
2125,2125,2025-03-19,2025-04-23,Lost
2126,2126,2024-05-04,2025-09-10,Delivered
2127,2127,2025-10-04,2025-12-14,Lost
2128,2128,2024-10-01,2025-09-27,Lost
2129,2129,2024-03-31,2024-09-27,Delivered
2130,2130,2024-10-26,2026-02-08,Delayed
2131,2131,2025-10-12,2026-02-11,Lost
2132,2132,2025-10-13,2026-02-05,Delayed
2133,2133,2025-04-15,2025-11-12,Lost
2134,2134,2025-11-02,2026-02-13,Delivered
2135,2135,2024-12-22,2026-02-12,Delayed
2136,2136,2024-09-19,2024-11-26,Delivered
2137,2137,2024-10-12,2025-06-27,Lost
2138,2138,2024-08-04,2025-09-27,Lost
2139,2139,2024-05-06,2025-11-10,Delivered
2140,2140,2024-11-03,2025-07-30,Delivered
2141,2141,2025-02-10,2025-03-09,Delivered
2142,2142,2025-06-24,2025-11-21,Delayed
2143,2143,2024-10-09,2025-06-27,Delayed
2144,2144,2024-10-08,2025-06-24,Delivered
2145,2145,2025-02-14,2026-02-15,Delayed
2146,2146,2024-06-03,2025-04-17,Delivered
2147,2147,2024-06-17,2025-11-05,Delivered
2148,2148,2025-04-21,2025-12-30,Lost
2149,2149,2024-04-21,2025-01-27,Delayed
2150,2150,2025-01-26,2025-10-30,Lost
2151,2151,2024-08-09,2025-10-18,Delivered
2152,2152,2025-05-02,2025-08-07,Delayed
2153,2153,2026-02-23,2026-02-24,Delayed
2154,2154,2025-03-19,2025-12-12,Lost
2155,2155,2026-01-19,2026-01-19,Lost
2156,2156,2025-06-20,2026-01-01,Delivered
2157,2157,2025-10-26,2026-02-13,Delayed
2158,2158,2024-05-08,2025-06-20,Delayed
2159,2159,2025-04-28,2025-09-16,Delivered
2160,2160,2024-12-23,2025-10-25,Delayed
2161,2161,2025-02-02,2025-05-29,Lost
2162,2162,2025-11-02,2026-01-04,Delayed
2163,2163,2025-03-12,2025-11-23,Lost
2164,2164,2025-01-12,2025-12-26,Lost
2165,2165,2025-08-05,2025-11-15,Delayed
2166,2166,2025-10-16,2025-11-16,Delivered
2167,2167,2025-07-20,2025-09-09,Lost
2168,2168,2024-06-19,2025-05-17,Lost
2169,2169,2024-06-30,2025-01-01,Delivered
2170,2170,2025-08-13,2025-10-15,Delayed
2171,2171,2025-09-01,2025-09-07,Delivered
2172,2172,2024-08-28,2025-01-20,Delivered
2173,2173,2025-10-24,2025-11-27,Delayed
2174,2174,2024-05-27,2026-02-22,Delayed
2175,2175,2025-03-30,2026-02-16,Delivered
2176,2176,2024-11-02,2025-09-06,Lost
2177,2177,2025-01-20,2025-04-25,Lost
2178,2178,2025-10-21,2025-11-02,Delivered
2179,2179,2024-03-25,2025-03-03,Delayed
2180,2180,2025-02-05,2025-05-02,Delayed
2181,2181,2024-09-12,2025-10-20,Lost
2182,2182,2025-01-22,2025-03-09,Delivered
2183,2183,2024-03-18,2025-09-14,Lost
2184,2184,2024-12-24,2026-02-16,Delayed
2185,2185,2025-03-29,2025-09-07,Delayed
2186,2186,2025-11-02,2026-02-20,Delivered
2187,2187,2025-07-25,2025-10-28,Delivered
2188,2188,2024-11-28,2025-02-11,Delivered
2189,2189,2025-06-10,2026-01-19,Delayed
2190,2190,2024-10-11,2025-09-25,Delivered
2191,2191,2025-01-02,2025-12-01,Delivered
2192,2192,2024-03-26,2024-10-21,Lost
2193,2193,2025-02-12,2025-05-08,Delivered
2194,2194,2024-06-30,2025-03-21,Lost
2195,2195,2025-03-19,2025-06-16,Delayed
2196,2196,2025-09-01,2026-02-26,Delayed
2197,2197,2026-01-11,2026-01-14,Delayed
2198,2198,2024-03-24,2024-10-04,Lost
2199,2199,2025-06-05,2025-11-03,Lost
2200,2200,2024-06-11,2025-01-31,Delayed
2201,2201,2025-05-08,2026-02-17,Lost
2202,2202,2024-03-10,2024-03-30,Lost
2203,2203,2025-02-26,2025-11-30,Delayed
2204,2204,2025-08-13,2025-11-06,Lost
2205,2205,2025-01-06,2025-07-30,Delayed
2206,2206,2025-11-23,2025-12-08,Delivered
2207,2207,2026-02-20,2026-02-26,Delivered
2208,2208,2025-12-23,2026-01-26,Lost
2209,2209,2025-07-26,2025-10-26,Delivered
2210,2210,2025-06-13,2025-12-25,Delivered
2211,2211,2025-04-26,2025-09-08,Delivered
2212,2212,2024-10-20,2025-03-18,Lost
2213,2213,2025-06-27,2026-01-30,Lost
2214,2214,2025-10-16,2025-11-02,Delivered
2215,2215,2025-03-13,2025-12-14,Delayed
2216,2216,2024-12-14,2025-03-28,Lost
2217,2217,2026-02-12,2026-02-22,Delayed
2218,2218,2024-07-16,2024-12-16,Lost
2219,2219,2026-01-12,2026-02-26,Lost
2220,2220,2024-07-25,2025-09-25,Lost
2221,2221,2024-07-26,2024-08-28,Delayed
2222,2222,2025-04-15,2025-11-15,Delivered
2223,2223,2025-01-09,2025-02-14,Lost
2224,2224,2025-06-09,2025-12-26,Lost
2225,2225,2025-01-16,2026-01-01,Delayed
2226,2226,2024-09-19,2025-01-01,Delivered
2227,2227,2025-01-21,2025-06-27,Lost
2228,2228,2025-03-15,2026-02-16,Delivered
2229,2229,2024-10-05,2025-05-22,Lost
2230,2230,2024-10-31,2025-09-28,Lost
2231,2231,2024-12-17,2025-01-08,Lost
2232,2232,2025-05-08,2025-09-16,Delayed
2233,2233,2025-07-18,2025-08-12,Delayed
2234,2234,2025-10-07,2026-02-09,Delivered
2235,2235,2024-03-13,2024-06-29,Delivered
2236,2236,2025-02-04,2026-02-06,Lost
2237,2237,2024-08-11,2025-02-06,Lost
2238,2238,2025-05-03,2026-01-10,Delivered
2239,2239,2024-05-11,2025-01-07,Lost
2240,2240,2025-06-08,2026-01-31,Lost
2241,2241,2025-06-01,2025-10-31,Lost
2242,2242,2025-05-23,2025-08-04,Delivered
2243,2243,2025-04-16,2025-05-03,Delayed
2244,2244,2024-10-27,2025-12-27,Lost
2245,2245,2025-02-28,2025-10-18,Delivered
2246,2246,2024-05-12,2025-08-05,Delivered
2247,2247,2025-05-24,2025-09-24,Delivered
2248,2248,2025-09-06,2025-10-17,Delivered
2249,2249,2025-06-20,2025-08-14,Delayed
2250,2250,2024-11-20,2025-08-14,Lost
2251,2251,2025-11-26,2026-02-24,Delayed
2252,2252,2024-03-22,2025-11-13,Delayed
2253,2253,2024-05-17,2024-07-19,Delayed
2254,2254,2025-08-26,2025-11-22,Lost
2255,2255,2024-05-23,2024-09-14,Delivered
2256,2256,2024-08-26,2025-09-19,Delayed
2257,2257,2024-02-29,2025-03-19,Lost
2258,2258,2025-02-23,2025-12-01,Delivered
2259,2259,2024-08-01,2025-04-20,Delayed
2260,2260,2024-04-10,2024-04-13,Delayed
2261,2261,2025-04-15,2025-06-23,Lost
2262,2262,2024-06-18,2025-02-10,Delivered
2263,2263,2024-12-28,2025-02-07,Lost
2264,2264,2025-05-03,2025-07-13,Delivered
2265,2265,2025-07-10,2025-10-26,Delayed
2266,2266,2024-06-28,2026-02-15,Lost
2267,2267,2025-07-13,2025-10-09,Delivered
2268,2268,2025-09-21,2025-09-26,Lost
2269,2269,2025-08-22,2025-10-21,Delayed
2270,2270,2024-12-07,2025-11-23,Delivered
2271,2271,2026-02-26,2026-02-26,Delivered
2272,2272,2024-07-01,2025-06-14,Lost
2273,2273,2025-11-17,2026-02-13,Lost
2274,2274,2025-03-07,2025-09-07,Delayed
2275,2275,2024-12-25,2025-02-13,Delayed
2276,2276,2025-12-12,2026-01-14,Delayed
2277,2277,2025-09-23,2025-12-25,Delayed
2278,2278,2026-02-12,2026-02-14,Delayed
2279,2279,2025-12-19,2025-12-25,Lost
2280,2280,2026-02-24,2026-02-24,Delivered
2281,2281,2025-04-30,2026-02-25,Delivered
2282,2282,2024-11-05,2026-01-30,Delayed
2283,2283,2025-02-20,2025-07-20,Delivered
2284,2284,2025-12-19,2026-02-14,Delivered
2285,2285,2025-03-23,2025-12-20,Delivered
2286,2286,2025-08-11,2026-01-12,Delayed
2287,2287,2025-06-06,2026-02-01,Delivered
2288,2288,2024-12-10,2026-01-10,Lost
2289,2289,2026-01-29,2026-02-08,Delivered
2290,2290,2026-02-14,2026-02-14,Delayed
2291,2291,2025-05-11,2025-08-31,Delivered
2292,2292,2025-04-06,2025-08-09,Lost
2293,2293,2024-12-07,2025-07-23,Delayed
2294,2294,2025-08-05,2025-09-25,Delivered
2295,2295,2025-05-08,2025-11-02,Lost
2296,2296,2025-04-14,2025-05-28,Lost
2297,2297,2025-10-02,2025-11-20,Delivered
2298,2298,2024-07-03,2025-01-12,Lost
2299,2299,2024-09-16,2025-05-03,Lost
2300,2300,2024-10-10,2025-08-28,Delayed
2301,2301,2025-01-23,2025-12-18,Delivered
2302,2302,2024-11-12,2025-03-02,Lost
2303,2303,2024-06-13,2024-12-25,Lost
2304,2304,2025-06-27,2025-07-21,Lost
2305,2305,2024-12-25,2025-11-15,Delayed
2306,2306,2025-09-15,2025-09-15,Delivered
2307,2307,2025-05-14,2025-06-26,Lost
2308,2308,2025-12-06,2026-01-07,Delayed
2309,2309,2025-08-21,2026-02-26,Delayed
2310,2310,2025-03-17,2025-11-20,Lost
2311,2311,2024-11-17,2025-03-18,Lost
2312,2312,2025-10-30,2025-11-11,Delayed
2313,2313,2025-04-06,2025-07-07,Lost
2314,2314,2024-06-21,2024-07-19,Delivered
2315,2315,2025-12-04,2026-01-20,Delayed
2316,2316,2024-04-08,2025-01-22,Delayed
2317,2317,2024-04-01,2025-01-05,Delayed
2318,2318,2025-09-27,2025-12-24,Delivered
2319,2319,2026-01-30,2026-02-20,Delivered
2320,2320,2025-04-16,2025-09-27,Delivered
2321,2321,2024-08-31,2025-06-30,Delayed
2322,2322,2024-07-08,2025-04-29,Delivered
2323,2323,2024-11-03,2025-02-01,Lost
2324,2324,2025-03-07,2025-07-20,Delayed
2325,2325,2024-10-19,2025-07-30,Delayed
2326,2326,2024-10-25,2025-12-02,Delayed
2327,2327,2025-02-03,2025-04-24,Delayed
2328,2328,2025-03-26,2025-04-30,Lost
2329,2329,2024-06-04,2025-07-11,Delayed
2330,2330,2024-07-06,2025-10-29,Delayed
2331,2331,2024-05-31,2025-07-31,Delivered
2332,2332,2025-11-13,2025-11-22,Lost
2333,2333,2025-01-02,2025-09-01,Delivered
2334,2334,2025-08-26,2026-01-27,Lost
2335,2335,2024-04-10,2026-02-20,Delayed
2336,2336,2025-06-23,2025-06-26,Delivered
2337,2337,2025-06-25,2025-08-13,Delivered
2338,2338,2025-11-12,2025-12-01,Delivered
2339,2339,2025-12-16,2026-02-01,Lost
2340,2340,2024-12-11,2025-11-12,Delayed
2341,2341,2024-03-27,2024-05-29,Delivered
2342,2342,2025-01-30,2025-06-20,Delivered
2343,2343,2025-01-05,2025-08-18,Delayed
2344,2344,2024-07-14,2025-08-12,Lost
2345,2345,2024-10-04,2025-09-05,Delayed
2346,2346,2025-06-03,2025-10-12,Lost
2347,2347,2025-11-02,2025-11-29,Delivered
2348,2348,2024-09-16,2026-01-18,Delivered
2349,2349,2025-06-20,2025-08-08,Lost
